division;iteration_key;arousal_zelle;valence_zelle;dichte
ZE;13;0,05;0,75;0,0001
ZE;13;0,0833;-0,85;0,0001
ZE;13;0,0833;-0,8167;0,0004
ZE;13;0,0833;-0,7833;0,0015
ZE;13;0,0833;-0,75;0,0045
ZE;13;0,0833;-0,7167;0,0113
ZE;13;0,0833;-0,6833;0,0234
ZE;13;0,0833;-0,65;0,0404
ZE;13;0,0833;-0,6167;0,0584
ZE;13;0,0833;-0,5833;0,072
ZE;13;0,0833;-0,55;0,0773
ZE;13;0,0833;-0,5167;0,0744
ZE;13;0,0833;-0,4833;0,0659
ZE;13;0,0833;-0,45;0,0544
ZE;13;0,0833;-0,4167;0,0412
ZE;13;0,0833;-0,3833;0,0282
ZE;13;0,0833;-0,35;0,017
ZE;13;0,0833;-0,3167;0,0091
ZE;13;0,0833;-0,2833;0,0045
ZE;13;0,0833;-0,25;0,0022
ZE;13;0,0833;-0,2167;0,0011
ZE;13;0,0833;-0,1833;0,0005
ZE;13;0,0833;-0,15;0,0002
ZE;13;0,0833;-0,1167;0,0001
ZE;13;0,0833;0,0167;0,0001
ZE;13;0,0833;0,05;0,0006
ZE;13;0,0833;0,0833;0,0018
ZE;13;0,0833;0,1167;0,0046
ZE;13;0,0833;0,15;0,0096
ZE;13;0,0833;0,1833;0,0162
ZE;13;0,0833;0,2167;0,0223
ZE;13;0,0833;0,25;0,0249
ZE;13;0,0833;0,2833;0,023
ZE;13;0,0833;0,3167;0,0186
ZE;13;0,0833;0,35;0,0157
ZE;13;0,0833;0,3833;0,0177
ZE;13;0,0833;0,4167;0,0247
ZE;13;0,0833;0,45;0,0331
ZE;13;0,0833;0,4833;0,0378
ZE;13;0,0833;0,5167;0,0357
ZE;13;0,0833;0,55;0,0276
ZE;13;0,0833;0,5833;0,0175
ZE;13;0,0833;0,6167;0,0091
ZE;13;0,0833;0,65;0,0038
ZE;13;0,0833;0,6833;0,0013
ZE;13;0,0833;0,7167;0,0004
ZE;13;0,0833;0,75;0,0001
ZE;13;0,1167;-0,85;0,0001
ZE;13;0,1167;-0,8167;0,0003
ZE;13;0,1167;-0,7833;0,0013
ZE;13;0,1167;-0,75;0,0042
ZE;13;0,1167;-0,7167;0,0106
ZE;13;0,1167;-0,6833;0,0224
ZE;13;0,1167;-0,65;0,0389
ZE;13;0,1167;-0,6167;0,0562
ZE;13;0,1167;-0,5833;0,0688
ZE;13;0,1167;-0,55;0,0728
ZE;13;0,1167;-0,5167;0,0691
ZE;13;0,1167;-0,4833;0,0609
ZE;13;0,1167;-0,45;0,0508
ZE;13;0,1167;-0,4167;0,04
ZE;13;0,1167;-0,3833;0,0288
ZE;13;0,1167;-0,35;0,0188
ZE;13;0,1167;-0,3167;0,0113
ZE;13;0,1167;-0,2833;0,0065
ZE;13;0,1167;-0,25;0,0037
ZE;13;0,1167;-0,2167;0,0021
ZE;13;0,1167;-0,1833;0,0011
ZE;13;0,1167;-0,15;0,0005
ZE;13;0,1167;-0,1167;0,0002
ZE;13;0,1167;-0,0833;0,0001
ZE;13;0,1167;0,0167;0,0001
ZE;13;0,1167;0,05;0,0005
ZE;13;0,1167;0,0833;0,0015
ZE;13;0,1167;0,1167;0,0038
ZE;13;0,1167;0,15;0,0079
ZE;13;0,1167;0,1833;0,0134
ZE;13;0,1167;0,2167;0,0183
ZE;13;0,1167;0,25;0,0205
ZE;13;0,1167;0,2833;0,0188
ZE;13;0,1167;0,3167;0,0149
ZE;13;0,1167;0,35;0,0118
ZE;13;0,1167;0,3833;0,012
ZE;13;0,1167;0,4167;0,0157
ZE;13;0,1167;0,45;0,0206
ZE;13;0,1167;0,4833;0,0234
ZE;13;0,1167;0,5167;0,0219
ZE;13;0,1167;0,55;0,0169
ZE;13;0,1167;0,5833;0,0106
ZE;13;0,1167;0,6167;0,0055
ZE;13;0,1167;0,65;0,0023
ZE;13;0,1167;0,6833;0,0008
ZE;13;0,1167;0,7167;0,0002
ZE;13;0,1167;0,75;0,0001
ZE;13;0,15;-0,85;0,0001
ZE;13;0,15;-0,8167;0,0003
ZE;13;0,15;-0,7833;0,0012
ZE;13;0,15;-0,75;0,0037
ZE;13;0,15;-0,7167;0,0094
ZE;13;0,15;-0,6833;0,02
ZE;13;0,15;-0,65;0,0347
ZE;13;0,15;-0,6167;0,0499
ZE;13;0,15;-0,5833;0,0605
ZE;13;0,15;-0,55;0,0633
ZE;13;0,15;-0,5167;0,0598
ZE;13;0,15;-0,4833;0,0534
ZE;13;0,15;-0,45;0,0464
ZE;13;0,15;-0,4167;0,0388
ZE;13;0,15;-0,3833;0,0302
ZE;13;0,15;-0,35;0,0217
ZE;13;0,15;-0,3167;0,0147
ZE;13;0,15;-0,2833;0,0097
ZE;13;0,15;-0,25;0,0064
ZE;13;0,15;-0,2167;0,0039
ZE;13;0,15;-0,1833;0,0021
ZE;13;0,15;-0,15;0,001
ZE;13;0,15;-0,1167;0,0004
ZE;13;0,15;-0,0833;0,0001
ZE;13;0,15;0,0167;0,0001
ZE;13;0,15;0,05;0,0003
ZE;13;0,15;0,0833;0,0011
ZE;13;0,15;0,1167;0,0027
ZE;13;0,15;0,15;0,0057
ZE;13;0,15;0,1833;0,0097
ZE;13;0,15;0,2167;0,0134
ZE;13;0,15;0,25;0,015
ZE;13;0,15;0,2833;0,0138
ZE;13;0,15;0,3167;0,0108
ZE;13;0,15;0,35;0,0082
ZE;13;0,15;0,3833;0,0075
ZE;13;0,15;0,4167;0,009
ZE;13;0,15;0,45;0,0114
ZE;13;0,15;0,4833;0,0127
ZE;13;0,15;0,5167;0,0119
ZE;13;0,15;0,55;0,0091
ZE;13;0,15;0,5833;0,0057
ZE;13;0,15;0,6167;0,0029
ZE;13;0,15;0,65;0,0012
ZE;13;0,15;0,6833;0,0004
ZE;13;0,15;0,7167;0,0001
ZE;13;0,1833;-0,8167;0,0002
ZE;13;0,1833;-0,7833;0,0009
ZE;13;0,1833;-0,75;0,003
ZE;13;0,1833;-0,7167;0,0077
ZE;13;0,1833;-0,6833;0,0163
ZE;13;0,1833;-0,65;0,0283
ZE;13;0,1833;-0,6167;0,0405
ZE;13;0,1833;-0,5833;0,0487
ZE;13;0,1833;-0,55;0,0508
ZE;13;0,1833;-0,5167;0,0484
ZE;13;0,1833;-0,4833;0,0449
ZE;13;0,1833;-0,45;0,0416
ZE;13;0,1833;-0,4167;0,0376
ZE;13;0,1833;-0,3833;0,0319
ZE;13;0,1833;-0,35;0,0252
ZE;13;0,1833;-0,3167;0,0192
ZE;13;0,1833;-0,2833;0,0143
ZE;13;0,1833;-0,25;0,0103
ZE;13;0,1833;-0,2167;0,0067
ZE;13;0,1833;-0,1833;0,0038
ZE;13;0,1833;-0,15;0,0018
ZE;13;0,1833;-0,1167;0,0007
ZE;13;0,1833;-0,0833;0,0002
ZE;13;0,1833;-0,05;0,0001
ZE;13;0,1833;0,0167;0,0001
ZE;13;0,1833;0,05;0,0002
ZE;13;0,1833;0,0833;0,0007
ZE;13;0,1833;0,1167;0,0018
ZE;13;0,1833;0,15;0,0037
ZE;13;0,1833;0,1833;0,0063
ZE;13;0,1833;0,2167;0,0088
ZE;13;0,1833;0,25;0,01
ZE;13;0,1833;0,2833;0,0095
ZE;13;0,1833;0,3167;0,0076
ZE;13;0,1833;0,35;0,0056
ZE;13;0,1833;0,3833;0,0046
ZE;13;0,1833;0,4167;0,0048
ZE;13;0,1833;0,45;0,0057
ZE;13;0,1833;0,4833;0,0062
ZE;13;0,1833;0,5167;0,0057
ZE;13;0,1833;0,55;0,0043
ZE;13;0,1833;0,5833;0,0027
ZE;13;0,1833;0,6167;0,0014
ZE;13;0,1833;0,65;0,0006
ZE;13;0,1833;0,6833;0,0002
ZE;13;0,1833;0,7167;0,0001
ZE;13;0,2167;-0,8167;0,0002
ZE;13;0,2167;-0,7833;0,0007
ZE;13;0,2167;-0,75;0,0022
ZE;13;0,2167;-0,7167;0,0058
ZE;13;0,2167;-0,6833;0,0122
ZE;13;0,2167;-0,65;0,021
ZE;13;0,2167;-0,6167;0,0299
ZE;13;0,2167;-0,5833;0,0359
ZE;13;0,2167;-0,55;0,0377
ZE;13;0,2167;-0,5167;0,0369
ZE;13;0,2167;-0,4833;0,0363
ZE;13;0,2167;-0,45;0,0364
ZE;13;0,2167;-0,4167;0,0356
ZE;13;0,2167;-0,3833;0,0328
ZE;13;0,2167;-0,35;0,0285
ZE;13;0,2167;-0,3167;0,0241
ZE;13;0,2167;-0,2833;0,0198
ZE;13;0,2167;-0,25;0,0152
ZE;13;0,2167;-0,2167;0,0102
ZE;13;0,2167;-0,1833;0,0058
ZE;13;0,2167;-0,15;0,0028
ZE;13;0,2167;-0,1167;0,0011
ZE;13;0,2167;-0,0833;0,0003
ZE;13;0,2167;-0,05;0,0001
ZE;13;0,2167;0,05;0,0001
ZE;13;0,2167;0,0833;0,0004
ZE;13;0,2167;0,1167;0,001
ZE;13;0,2167;0,15;0,0022
ZE;13;0,2167;0,1833;0,0039
ZE;13;0,2167;0,2167;0,0056
ZE;13;0,2167;0,25;0,0068
ZE;13;0,2167;0,2833;0,007
ZE;13;0,2167;0,3167;0,0061
ZE;13;0,2167;0,35;0,0047
ZE;13;0,2167;0,3833;0,0035
ZE;13;0,2167;0,4167;0,0029
ZE;13;0,2167;0,45;0,0028
ZE;13;0,2167;0,4833;0,0028
ZE;13;0,2167;0,5167;0,0024
ZE;13;0,2167;0,55;0,0018
ZE;13;0,2167;0,5833;0,0011
ZE;13;0,2167;0,6167;0,0006
ZE;13;0,2167;0,65;0,0002
ZE;13;0,2167;0,6833;0,0001
ZE;13;0,25;-0,8167;0,0001
ZE;13;0,25;-0,7833;0,0005
ZE;13;0,25;-0,75;0,0015
ZE;13;0,25;-0,7167;0,004
ZE;13;0,25;-0,6833;0,0084
ZE;13;0,25;-0,65;0,0144
ZE;13;0,25;-0,6167;0,0205
ZE;13;0,25;-0,5833;0,0246
ZE;13;0,25;-0,55;0,0262
ZE;13;0,25;-0,5167;0,0268
ZE;13;0,25;-0,4833;0,0283
ZE;13;0,25;-0,45;0,0307
ZE;13;0,25;-0,4167;0,0323
ZE;13;0,25;-0,3833;0,0321
ZE;13;0,25;-0,35;0,0305
ZE;13;0,25;-0,3167;0,0283
ZE;13;0,25;-0,2833;0,0251
ZE;13;0,25;-0,25;0,0201
ZE;13;0,25;-0,2167;0,0139
ZE;13;0,25;-0,1833;0,008
ZE;13;0,25;-0,15;0,0038
ZE;13;0,25;-0,1167;0,0015
ZE;13;0,25;-0,0833;0,0005
ZE;13;0,25;-0,05;0,0001
ZE;13;0,25;0,05;0,0001
ZE;13;0,25;0,0833;0,0002
ZE;13;0,25;0,1167;0,0006
ZE;13;0,25;0,15;0,0014
ZE;13;0,25;0,1833;0,0026
ZE;13;0,25;0,2167;0,0043
ZE;13;0,25;0,25;0,0059
ZE;13;0,25;0,2833;0,007
ZE;13;0,25;0,3167;0,0069
ZE;13;0,25;0,35;0,0058
ZE;13;0,25;0,3833;0,0042
ZE;13;0,25;0,4167;0,0028
ZE;13;0,25;0,45;0,0018
ZE;13;0,25;0,4833;0,0013
ZE;13;0,25;0,5167;0,001
ZE;13;0,25;0,55;0,0007
ZE;13;0,25;0,5833;0,0004
ZE;13;0,25;0,6167;0,0002
ZE;13;0,25;0,65;0,0001
ZE;13;0,25;0,6833;0,0001
ZE;13;0,2833;-0,8167;0,0001
ZE;13;0,2833;-0,7833;0,0003
ZE;13;0,2833;-0,75;0,001
ZE;13;0,2833;-0,7167;0,0027
ZE;13;0,2833;-0,6833;0,0057
ZE;13;0,2833;-0,65;0,0098
ZE;13;0,2833;-0,6167;0,0139
ZE;13;0,2833;-0,5833;0,0167
ZE;13;0,2833;-0,55;0,0181
ZE;13;0,2833;-0,5167;0,0192
ZE;13;0,2833;-0,4833;0,0215
ZE;13;0,2833;-0,45;0,0248
ZE;13;0,2833;-0,4167;0,0278
ZE;13;0,2833;-0,3833;0,0296
ZE;13;0,2833;-0,35;0,0306
ZE;13;0,2833;-0,3167;0,0306
ZE;13;0,2833;-0,2833;0,0287
ZE;13;0,2833;-0,25;0,0238
ZE;13;0,2833;-0,2167;0,0167
ZE;13;0,2833;-0,1833;0,0097
ZE;13;0,2833;-0,15;0,0046
ZE;13;0,2833;-0,1167;0,0018
ZE;13;0,2833;-0,0833;0,0006
ZE;13;0,2833;-0,05;0,0001
ZE;13;0,2833;0,0833;0,0001
ZE;13;0,2833;0,1167;0,0004
ZE;13;0,2833;0,15;0,0011
ZE;13;0,2833;0,1833;0,0024
ZE;13;0,2833;0,2167;0,0046
ZE;13;0,2833;0,25;0,0072
ZE;13;0,2833;0,2833;0,0094
ZE;13;0,2833;0,3167;0,01
ZE;13;0,2833;0,35;0,0088
ZE;13;0,2833;0,3833;0,0064
ZE;13;0,2833;0,4167;0,0039
ZE;13;0,2833;0,45;0,002
ZE;13;0,2833;0,4833;0,001
ZE;13;0,2833;0,5167;0,0005
ZE;13;0,2833;0,55;0,0003
ZE;13;0,2833;0,5833;0,0002
ZE;13;0,2833;0,6167;0,0001
ZE;13;0,2833;0,65;0,0001
ZE;13;0,2833;0,6833;0,0001
ZE;13;0,2833;0,7167;0,0001
ZE;13;0,2833;0,75;0,0001
ZE;13;0,2833;0,7833;0,0001
ZE;13;0,2833;0,8167;0,0001
ZE;13;0,2833;0,85;0,0001
ZE;13;0,3167;-0,8167;0,0001
ZE;13;0,3167;-0,7833;0,0003
ZE;13;0,3167;-0,75;0,0008
ZE;13;0,3167;-0,7167;0,0021
ZE;13;0,3167;-0,6833;0,0045
ZE;13;0,3167;-0,65;0,0077
ZE;13;0,3167;-0,6167;0,0109
ZE;13;0,3167;-0,5833;0,013
ZE;13;0,3167;-0,55;0,0139
ZE;13;0,3167;-0,5167;0,0148
ZE;13;0,3167;-0,4833;0,0168
ZE;13;0,3167;-0,45;0,0199
ZE;13;0,3167;-0,4167;0,0232
ZE;13;0,3167;-0,3833;0,0261
ZE;13;0,3167;-0,35;0,0287
ZE;13;0,3167;-0,3167;0,0304
ZE;13;0,3167;-0,2833;0,0296
ZE;13;0,3167;-0,25;0,025
ZE;13;0,3167;-0,2167;0,0177
ZE;13;0,3167;-0,1833;0,0103
ZE;13;0,3167;-0,15;0,0049
ZE;13;0,3167;-0,1167;0,0019
ZE;13;0,3167;-0,0833;0,0006
ZE;13;0,3167;-0,05;0,0002
ZE;13;0,3167;0,0833;0,0001
ZE;13;0,3167;0,1167;0,0004
ZE;13;0,3167;0,15;0,0012
ZE;13;0,3167;0,1833;0,003
ZE;13;0,3167;0,2167;0,0061
ZE;13;0,3167;0,25;0,01
ZE;13;0,3167;0,2833;0,0136
ZE;13;0,3167;0,3167;0,0149
ZE;13;0,3167;0,35;0,0134
ZE;13;0,3167;0,3833;0,0097
ZE;13;0,3167;0,4167;0,0058
ZE;13;0,3167;0,45;0,0028
ZE;13;0,3167;0,4833;0,0011
ZE;13;0,3167;0,5167;0,0004
ZE;13;0,3167;0,55;0,0002
ZE;13;0,3167;0,5833;0,0001
ZE;13;0,3167;0,6167;0,0001
ZE;13;0,3167;0,65;0,0002
ZE;13;0,3167;0,6833;0,0003
ZE;13;0,3167;0,7167;0,0004
ZE;13;0,3167;0,75;0,0004
ZE;13;0,3167;0,7833;0,0004
ZE;13;0,3167;0,8167;0,0003
ZE;13;0,3167;0,85;0,0002
ZE;13;0,3167;0,8833;0,0001
ZE;13;0,35;-0,8167;0,0001
ZE;13;0,35;-0,7833;0,0003
ZE;13;0,35;-0,75;0,0009
ZE;13;0,35;-0,7167;0,0023
ZE;13;0,35;-0,6833;0,0048
ZE;13;0,35;-0,65;0,0081
ZE;13;0,35;-0,6167;0,0114
ZE;13;0,35;-0,5833;0,0134
ZE;13;0,35;-0,55;0,0139
ZE;13;0,35;-0,5167;0,014
ZE;13;0,35;-0,4833;0,015
ZE;13;0,35;-0,45;0,0172
ZE;13;0,35;-0,4167;0,02
ZE;13;0,35;-0,3833;0,023
ZE;13;0,35;-0,35;0,0258
ZE;13;0,35;-0,3167;0,0279
ZE;13;0,35;-0,2833;0,0274
ZE;13;0,35;-0,25;0,0233
ZE;13;0,35;-0,2167;0,0165
ZE;13;0,35;-0,1833;0,0097
ZE;13;0,35;-0,15;0,0046
ZE;13;0,35;-0,1167;0,0018
ZE;13;0,35;-0,0833;0,0006
ZE;13;0,35;-0,05;0,0001
ZE;13;0,35;0,0833;0,0001
ZE;13;0,35;0,1167;0,0005
ZE;13;0,35;0,15;0,0015
ZE;13;0,35;0,1833;0,0039
ZE;13;0,35;0,2167;0,008
ZE;13;0,35;0,25;0,0135
ZE;13;0,35;0,2833;0,0184
ZE;13;0,35;0,3167;0,0204
ZE;13;0,35;0,35;0,0183
ZE;13;0,35;0,3833;0,0134
ZE;13;0,35;0,4167;0,0079
ZE;13;0,35;0,45;0,0038
ZE;13;0,35;0,4833;0,0015
ZE;13;0,35;0,5167;0,0005
ZE;13;0,35;0,55;0,0002
ZE;13;0,35;0,5833;0,0001
ZE;13;0,35;0,6167;0,0002
ZE;13;0,35;0,65;0,0004
ZE;13;0,35;0,6833;0,0007
ZE;13;0,35;0,7167;0,001
ZE;13;0,35;0,75;0,0011
ZE;13;0,35;0,7833;0,001
ZE;13;0,35;0,8167;0,0007
ZE;13;0,35;0,85;0,0004
ZE;13;0,35;0,8833;0,0002
ZE;13;0,35;0,9167;0,0001
ZE;13;0,3833;-0,8167;0,0001
ZE;13;0,3833;-0,7833;0,0004
ZE;13;0,3833;-0,75;0,0011
ZE;13;0,3833;-0,7167;0,003
ZE;13;0,3833;-0,6833;0,0062
ZE;13;0,3833;-0,65;0,0105
ZE;13;0,3833;-0,6167;0,0146
ZE;13;0,3833;-0,5833;0,017
ZE;13;0,3833;-0,55;0,0171
ZE;13;0,3833;-0,5167;0,0162
ZE;13;0,3833;-0,4833;0,0162
ZE;13;0,3833;-0,45;0,0175
ZE;13;0,3833;-0,4167;0,0195
ZE;13;0,3833;-0,3833;0,0214
ZE;13;0,3833;-0,35;0,0231
ZE;13;0,3833;-0,3167;0,0241
ZE;13;0,3833;-0,2833;0,0231
ZE;13;0,3833;-0,25;0,0194
ZE;13;0,3833;-0,2167;0,0137
ZE;13;0,3833;-0,1833;0,008
ZE;13;0,3833;-0,15;0,0038
ZE;13;0,3833;-0,1167;0,0015
ZE;13;0,3833;-0,0833;0,0005
ZE;13;0,3833;-0,05;0,0001
ZE;13;0,3833;0,0833;0,0001
ZE;13;0,3833;0,1167;0,0006
ZE;13;0,3833;0,15;0,0018
ZE;13;0,3833;0,1833;0,0046
ZE;13;0,3833;0,2167;0,0096
ZE;13;0,3833;0,25;0,0162
ZE;13;0,3833;0,2833;0,0222
ZE;13;0,3833;0,3167;0,0247
ZE;13;0,3833;0,35;0,0222
ZE;13;0,3833;0,3833;0,0162
ZE;13;0,3833;0,4167;0,0096
ZE;13;0,3833;0,45;0,0046
ZE;13;0,3833;0,4833;0,0018
ZE;13;0,3833;0,5167;0,0006
ZE;13;0,3833;0,55;0,0002
ZE;13;0,3833;0,5833;0,0002
ZE;13;0,3833;0,6167;0,0005
ZE;13;0,3833;0,65;0,001
ZE;13;0,3833;0,6833;0,0017
ZE;13;0,3833;0,7167;0,0023
ZE;13;0,3833;0,75;0,0025
ZE;13;0,3833;0,7833;0,0023
ZE;13;0,3833;0,8167;0,0017
ZE;13;0,3833;0,85;0,001
ZE;13;0,3833;0,8833;0,0005
ZE;13;0,3833;0,9167;0,0002
ZE;13;0,3833;0,95;0,0001
ZE;13;0,4167;-0,8167;0,0001
ZE;13;0,4167;-0,7833;0,0005
ZE;13;0,4167;-0,75;0,0015
ZE;13;0,4167;-0,7167;0,0039
ZE;13;0,4167;-0,6833;0,0081
ZE;13;0,4167;-0,65;0,0137
ZE;13;0,4167;-0,6167;0,0191
ZE;13;0,4167;-0,5833;0,022
ZE;13;0,4167;-0,55;0,0219
ZE;13;0,4167;-0,5167;0,0204
ZE;13;0,4167;-0,4833;0,0197
ZE;13;0,4167;-0,45;0,0205
ZE;13;0,4167;-0,4167;0,0216
ZE;13;0,4167;-0,3833;0,022
ZE;13;0,4167;-0,35;0,0215
ZE;13;0,4167;-0,3167;0,0204
ZE;13;0,4167;-0,2833;0,0183
ZE;13;0,4167;-0,25;0,0148
ZE;13;0,4167;-0,2167;0,0102
ZE;13;0,4167;-0,1833;0,0059
ZE;13;0,4167;-0,15;0,0028
ZE;13;0,4167;-0,1167;0,0011
ZE;13;0,4167;-0,0833;0,0003
ZE;13;0,4167;-0,05;0,0001
ZE;13;0,4167;0,0833;0,0002
ZE;13;0,4167;0,1167;0,0006
ZE;13;0,4167;0,15;0,0019
ZE;13;0,4167;0,1833;0,0049
ZE;13;0,4167;0,2167;0,0102
ZE;13;0,4167;0,25;0,0173
ZE;13;0,4167;0,2833;0,0237
ZE;13;0,4167;0,3167;0,0263
ZE;13;0,4167;0,35;0,0237
ZE;13;0,4167;0,3833;0,0173
ZE;13;0,4167;0,4167;0,0102
ZE;13;0,4167;0,45;0,0049
ZE;13;0,4167;0,4833;0,0019
ZE;13;0,4167;0,5167;0,0006
ZE;13;0,4167;0,55;0,0003
ZE;13;0,4167;0,5833;0,0004
ZE;13;0,4167;0,6167;0,001
ZE;13;0,4167;0,65;0,002
ZE;13;0,4167;0,6833;0,0034
ZE;13;0,4167;0,7167;0,0047
ZE;13;0,4167;0,75;0,0052
ZE;13;0,4167;0,7833;0,0047
ZE;13;0,4167;0,8167;0,0034
ZE;13;0,4167;0,85;0,002
ZE;13;0,4167;0,8833;0,001
ZE;13;0,4167;0,9167;0,0004
ZE;13;0,4167;0,95;0,0001
ZE;13;0,45;-0,8167;0,0001
ZE;13;0,45;-0,7833;0,0006
ZE;13;0,45;-0,75;0,0018
ZE;13;0,45;-0,7167;0,0046
ZE;13;0,45;-0,6833;0,0097
ZE;13;0,45;-0,65;0,0164
ZE;13;0,45;-0,6167;0,0228
ZE;13;0,45;-0,5833;0,0264
ZE;13;0,45;-0,55;0,0263
ZE;13;0,45;-0,5167;0,0247
ZE;13;0,45;-0,4833;0,024
ZE;13;0,45;-0,45;0,0248
ZE;13;0,45;-0,4167;0,0255
ZE;13;0,45;-0,3833;0,0244
ZE;13;0,45;-0,35;0,0216
ZE;13;0,45;-0,3167;0,0182
ZE;13;0,45;-0,2833;0,0146
ZE;13;0,45;-0,25;0,0109
ZE;13;0,45;-0,2167;0,0072
ZE;13;0,45;-0,1833;0,004
ZE;13;0,45;-0,15;0,0019
ZE;13;0,45;-0,1167;0,0007
ZE;13;0,45;-0,0833;0,0002
ZE;13;0,45;-0,05;0,0001
ZE;13;0,45;0,0833;0,0001
ZE;13;0,45;0,1167;0,0006
ZE;13;0,45;0,15;0,0018
ZE;13;0,45;0,1833;0,0046
ZE;13;0,45;0,2167;0,0096
ZE;13;0,45;0,25;0,0162
ZE;13;0,45;0,2833;0,0222
ZE;13;0,45;0,3167;0,0247
ZE;13;0,45;0,35;0,0222
ZE;13;0,45;0,3833;0,0162
ZE;13;0,45;0,4167;0,0096
ZE;13;0,45;0,45;0,0046
ZE;13;0,45;0,4833;0,0018
ZE;13;0,45;0,5167;0,0006
ZE;13;0,45;0,55;0,0004
ZE;13;0,45;0,5833;0,0007
ZE;13;0,45;0,6167;0,0017
ZE;13;0,45;0,65;0,0036
ZE;13;0,45;0,6833;0,0061
ZE;13;0,45;0,7167;0,0084
ZE;13;0,45;0,75;0,0093
ZE;13;0,45;0,7833;0,0084
ZE;13;0,45;0,8167;0,0061
ZE;13;0,45;0,85;0,0036
ZE;13;0,45;0,8833;0,0017
ZE;13;0,45;0,9167;0,0007
ZE;13;0,45;0,95;0,0002
ZE;13;0,45;0,9833;0,0001
ZE;13;0,4833;-0,8167;0,0002
ZE;13;0,4833;-0,7833;0,0006
ZE;13;0,4833;-0,75;0,0019
ZE;13;0,4833;-0,7167;0,0049
ZE;13;0,4833;-0,6833;0,0103
ZE;13;0,4833;-0,65;0,0175
ZE;13;0,4833;-0,6167;0,0243
ZE;13;0,4833;-0,5833;0,0282
ZE;13;0,4833;-0,55;0,0284
ZE;13;0,4833;-0,5167;0,0272
ZE;13;0,4833;-0,4833;0,0271
ZE;13;0,4833;-0,45;0,0285
ZE;13;0,4833;-0,4167;0,0294
ZE;13;0,4833;-0,3833;0,0276
ZE;13;0,4833;-0,35;0,0233
ZE;13;0,4833;-0,3167;0,0181
ZE;13;0,4833;-0,2833;0,0131
ZE;13;0,4833;-0,25;0,0089
ZE;13;0,4833;-0,2167;0,0054
ZE;13;0,4833;-0,1833;0,0028
ZE;13;0,4833;-0,15;0,0013
ZE;13;0,4833;-0,1167;0,0005
ZE;13;0,4833;-0,0833;0,0001
ZE;13;0,4833;0,0833;0,0001
ZE;13;0,4833;0,1167;0,0005
ZE;13;0,4833;0,15;0,0015
ZE;13;0,4833;0,1833;0,0039
ZE;13;0,4833;0,2167;0,008
ZE;13;0,4833;0,25;0,0135
ZE;13;0,4833;0,2833;0,0184
ZE;13;0,4833;0,3167;0,0204
ZE;13;0,4833;0,35;0,0183
ZE;13;0,4833;0,3833;0,0134
ZE;13;0,4833;0,4167;0,0079
ZE;13;0,4833;0,45;0,0038
ZE;13;0,4833;0,4833;0,0015
ZE;13;0,4833;0,5167;0,0006
ZE;13;0,4833;0,55;0,0005
ZE;13;0,4833;0,5833;0,0011
ZE;13;0,4833;0,6167;0,0027
ZE;13;0,4833;0,65;0,0057
ZE;13;0,4833;0,6833;0,0096
ZE;13;0,4833;0,7167;0,0132
ZE;13;0,4833;0,75;0,0147
ZE;13;0,4833;0,7833;0,0132
ZE;13;0,4833;0,8167;0,0096
ZE;13;0,4833;0,85;0,0057
ZE;13;0,4833;0,8833;0,0027
ZE;13;0,4833;0,9167;0,0011
ZE;13;0,4833;0,95;0,0003
ZE;13;0,4833;0,9833;0,0001
ZE;13;0,5167;-0,8167;0,0001
ZE;13;0,5167;-0,7833;0,0006
ZE;13;0,5167;-0,75;0,0018
ZE;13;0,5167;-0,7167;0,0046
ZE;13;0,5167;-0,6833;0,0096
ZE;13;0,5167;-0,65;0,0164
ZE;13;0,5167;-0,6167;0,0229
ZE;13;0,5167;-0,5833;0,0266
ZE;13;0,5167;-0,55;0,0272
ZE;13;0,5167;-0,5167;0,0267
ZE;13;0,5167;-0,4833;0,0276
ZE;13;0,5167;-0,45;0,0301
ZE;13;0,5167;-0,4167;0,0318
ZE;13;0,5167;-0,3833;0,0305
ZE;13;0,5167;-0,35;0,0263
ZE;13;0,5167;-0,3167;0,0204
ZE;13;0,5167;-0,2833;0,0145
ZE;13;0,5167;-0,25;0,0093
ZE;13;0,5167;-0,2167;0,0053
ZE;13;0,5167;-0,1833;0,0026
ZE;13;0,5167;-0,15;0,0011
ZE;13;0,5167;-0,1167;0,0004
ZE;13;0,5167;-0,0833;0,0001
ZE;13;0,5167;0,0833;0,0001
ZE;13;0,5167;0,1167;0,0004
ZE;13;0,5167;0,15;0,0012
ZE;13;0,5167;0,1833;0,003
ZE;13;0,5167;0,2167;0,0061
ZE;13;0,5167;0,25;0,01
ZE;13;0,5167;0,2833;0,0136
ZE;13;0,5167;0,3167;0,0149
ZE;13;0,5167;0,35;0,0134
ZE;13;0,5167;0,3833;0,0097
ZE;13;0,5167;0,4167;0,0057
ZE;13;0,5167;0,45;0,0028
ZE;13;0,5167;0,4833;0,0011
ZE;13;0,5167;0,5167;0,0005
ZE;13;0,5167;0,55;0,0006
ZE;13;0,5167;0,5833;0,0015
ZE;13;0,5167;0,6167;0,0038
ZE;13;0,5167;0,65;0,0079
ZE;13;0,5167;0,6833;0,0133
ZE;13;0,5167;0,7167;0,0183
ZE;13;0,5167;0,75;0,0203
ZE;13;0,5167;0,7833;0,0183
