id;bereich_key;iteration_key;start;ende;duration_minutes;has_comment;freitext_kommentar;word_count;valence;valence_rank;arousal;arousal_raw;corner;topic_key;arousal_llm_rejected;n_no_judgement;answer_std;flag_speeder;flag_straightliner;quality_flag;teamarbeit_score;kultur_score;fuehrung_score;strategie_score;arbeitsgestaltung_score;entwicklung_score;wertschoepfung_score;engagement_score;overall_score;group_small;valence_jitter;valence_bin;arousal_bin
4853;2;9;2025-05-15 07:05:00;2025-05-15 07:19:42;14,7;1;Ich finde die Regelung zum mobilen Arbeiten bei uns gut durchdacht. Es gibt klare Richtlinien und genug Technik, um von zu Hause aus arbeiten zu können. Allerdings könnte man manchmal etwas mehr Flexibilität gebrauchen, wenn es darum geht, Arbeitsgeräte auch privat nutzen zu dürfen. Die Kommunikation mit den Kollegen und dem Vorgesetzten ist manchmal etwas schwierig, da nicht alle auf dieselbe Art und Weise kommunizieren möchten oder können. Insgesamt jedoch bin ich dankbar für die Möglichkeit des mobilen Arbeitens und finde, dass es uns als Unternehmen und mir persönlich zugutekommt.;90,0;0,3;0,3460000000000001;-0,23360000000000003;2,794727272727273;High Valence/Low Arousal;3,0;5,21528742591131;0;1,0593828880174434;False;False;False;3,1666666666666665;3,3333333333333335;3,25;4,666666666666667;2,75;4,285714285714286;4,111111111111111;3,0;3,5185185185185186;0;0,3152793052847733;0,3;-0,3
4854;8;13;2026-03-18 01:30:00;2026-03-18 01:36:24;6,4;1;Insgesamt läuft es gut bei uns. Es gibt immer mal wieder nette Worte für meine Arbeit, das motiviert mich sehr.;20,0;0,5;0,6192;0,9144000000000001;3,5874;High Valence/High Arousal;-1,0;6,4009049190837874;0;0,7401814800036012;False;False;False;4,333333333333333;4,5;4,75;4,166666666666667;4,25;4,571428571428571;4,444444444444445;4,2;4,407407407407407;0;0,48126630048872254;0,4;0,9
4855;2;10;2025-09-18 06:24:00;2025-09-18 06:28:36;4,6;0;;;;;;;;;;0;0,8655209327194472;False;False;False;2,0;1,6666666666666667;2,0;2,8333333333333335;2,25;2,142857142857143;1,5555555555555556;1,4;1,9259259259259258;0;;;
4856;8;13;2026-03-05 10:03:00;2026-03-05 10:04:42;1,7;0;;;;;;;;;;0;1,323469805867903;True;False;False;4,0;3,1666666666666665;3,5;2,3333333333333335;4,25;4,571428571428571;3,7777777777777777;2,4;3,611111111111111;0;;;
4857;10;10;2025-09-19 04:01:00;2025-09-19 04:06:00;5,0;0;;;;;;;;;;0;0,9400254245190065;False;False;False;4,5;4,0;3,0;3,5;4,0;4,285714285714286;3,888888888888889;4,6;3,9444444444444446;0;;;
4858;8;10;2025-09-20 09:28:00;2025-09-20 09:32:24;4,4;0;;;;;;;;;;0;1,0389009405236018;False;False;False;4,5;3,1666666666666665;2,5;4,0;4,0;3,7142857142857144;3,888888888888889;2,4;3,574074074074074;0;;;
4859;2;5;2024-10-18 02:30:00;2024-10-18 02:41:00;11,0;0;;;;;;;;;;5;0,899262736572441;False;False;False;4,2;4,166666666666667;4,5;2,25;4,25;4,142857142857143;4,0;5,0;4,061224489795919;0;;;
4860;8;9;2025-05-14 11:07:00;2025-05-14 11:15:36;8,6;0;;;;;;;;;;0;1,2207442941607658;False;False;False;3,3333333333333335;3,0;2,0;4,5;3,125;3,0;3,3333333333333335;1,2;3,0185185185185186;0;;;
4861;1;12;2025-10-17 04:17:00;2025-10-17 04:26:30;9,5;0;;;;;;;;;;3;0,8265211763179214;False;False;False;4,0;4,5;3,5;2,8;3,0;4,333333333333333;3,875;2,8;3,607843137254902;0;;;
4862;4;1;2024-03-20 08:51:00;2024-03-20 09:16:30;25,5;1;Ich finde, es gibt oft unklare Verantwortlichkeiten und lange Entscheidungswege in unserem Unternehmen. Das führt oft zu Verzögerungen und Inaktivität. Es wäre hilfreich, wenn klarer definiert würde, wer für was verantwortlich ist und Entscheidungen schneller fallen könnten.;37,0;-0,4;-0,55;-0,030399999999999983;2,874933333333333;Low Valence/Low Arousal;21,0;5,605904259319584;0;1,0086973284832117;False;False;False;2,6666666666666665;2,8333333333333335;3,25;2,1666666666666665;2,625;4,0;3,2222222222222223;3,4;3,037037037037037;0;-0,38068908433052984;-0,4;-0,1
4863;5;7;2025-04-09 08:03:00;2025-04-09 08:07:48;4,8;0;;;;;;;;;;0;0,9126795315572437;False;False;False;3,3333333333333335;3,5;4,25;3,3333333333333335;4,5;4,571428571428571;3,2222222222222223;4,8;3,814814814814815;0;;;
4864;10;2;2024-03-30 09:21:00;2024-03-30 09:33:12;12,2;0;;;;;;;;;;0;0,8817189868478473;False;False;False;4,833333333333333;4,833333333333333;4,75;2,8333333333333335;4,875;4,428571428571429;4,444444444444445;4,8;4,425925925925926;0;;;
4865;7;11;2025-10-10 02:02:00;2025-10-10 02:04:36;2,6;0;;;;;;;;;;0;0,9121050977240506;True;False;False;4,666666666666667;4,0;3,25;3,6666666666666665;4,375;3,7142857142857144;4,333333333333333;2,6;3,8703703703703702;0;;;
4866;1;10;2025-09-06 11:21:00;2025-09-06 11:48:36;27,6;1;Die Ausstattung und Arbeitsumgebung lassen sehr zu wünschen übrig. Die Büromöbel sind alt und abgenutzt, was nicht nur unansehnlich ist, sondern auch unbequem für die Mitarbeiter. Es mangelt an modernen Technologien wie schneller internetverbindung und zeitgemäßer hardware. Auch die Beleuchtung und Klimatisierung lassen zu wünschen übrig. Ich fühle mich oft unwohl und produktivitätseinbußen entstehen durch diese Umstände. Es ist Zeit für Investitionen in eine bessere Arbeitsumgebung, um das Wohlbefinden und die Leistung der Mitarbeiter zu verbessern.;76,0;-0,6;-0,8952;0,25760000000000005;3,012689655172414;Low Valence/High Arousal;2,0;6,881147723142643;0;1,0707012272801557;False;False;False;2,6666666666666665;2,5;2,75;2,1666666666666665;3,5;3,2857142857142856;2,888888888888889;2,0;2,7962962962962963;0;-0,6192364616097127;-0,7;0,2
4867;11;4;2024-10-07 06:21:00;2024-10-07 06:26:54;5,9;0;;;;;;;;;;0;1,2195988617770186;False;False;False;4,166666666666667;3,1666666666666665;2,5;3,6666666666666665;2,625;2,142857142857143;1,5555555555555556;3,4;2,7222222222222223;0;;;
4868;3;9;2025-05-10 00:21:00;2025-05-10 00:27:24;6,4;1;Ich fühle mich wohl bei uns, das Arbeitsumfeld ist angenehm und ich habe alles was ich brauche.;17,0;0,5;0,6192;0,3939999999999999;3,082;High Valence/High Arousal;2,0;3,2557969164510596;0;0,6845096486679327;False;False;False;4,333333333333333;5,0;4,25;4,833333333333333;4,25;5,0;4,222222222222222;5,0;4,611111111111111;0;0,48689320182193097;0,4;0,3
4869;6;11;2025-10-11 09:34:00;2025-10-11 09:38:48;4,8;1;Die Ausstattung und Arbeitsumgebung in unserem Unternehmen lassen stark zu wünschen übrig. Bereits seit Monaten kämpfe ich mit einem defekten Stuhl, der meinem Rücken schadet und meine Arbeit unnötig erschwert. Obwohl ich mehrfach um Ersatz gebeten habe, wurde mein Anliegen ignoriert. Dies ist nur ein Beispiel von vielen, das zeigt, wie wenig Wert auf das Wohlbefinden der Mitarbeiter gelegt wird. Es ist höchste Zeit, dass finalmentesomething changed und die Arbeitsbedingungen verbessert werden.;72,0;-0,6;-0,8952;0,0895999999999999;2,9318214285714284;Low Valence/High Arousal;2,0;7,041212958378793;0;0,9057622817115695;False;False;False;4,5;4,0;3,0;3,0;3,375;4,142857142857143;3,3333333333333335;2,8;3,5185185185185186;0;-0,6028736206213356;-0,7;0,0
4870;2;5;2024-10-25 03:45:00;2024-10-25 03:49:06;4,1;1;Ich möchte nicht ständig für Fehler bestraft werden.;8,0;-0,5;-0,7524;0,9927999999999999;4,262333333333333;Low Valence/High Arousal;-1,0;5,248049971684877;0;0,8175657140044361;False;False;False;3,5;3,5;3,75;2,6666666666666665;3,75;3,7142857142857144;4,222222222222222;2,2;3,462962962962963;0;-0,49323328784762077;-0,5;0,9
4871;8;8;2025-04-20 11:28:00;2025-04-20 11:33:54;5,9;0;;;;;;;;;;0;0,9956228451353534;False;False;False;5,0;3,3333333333333335;3,5;5,0;2,75;4,0;4,777777777777778;3,0;3,9074074074074074;0;;;
4872;2;4;2024-10-13 07:19:00;2024-10-13 07:37:24;18,4;0;;;;;;;;;;0;1,0535952225982048;False;False;False;3,8333333333333335;3,0;2,25;2,3333333333333335;3,375;4,285714285714286;3,5555555555555554;3,8;3,388888888888889;0;;;
4873;7;3;2024-09-02 00:48:00;2024-09-02 00:59:36;11,6;1;Im Umgang mit Fehlern gibt es viel zu ändern. Wenn ich einen Fehler mache, fühle ich mich oft allein gelassen. Statt mir Unterstützung anzubieten oder gemeinsam nach Lösungen zu suchen, werde ich scheel angeschaut und bekam bereits die gleiche Standpauke wie bei meinem letzten Misserfolg. Das Demotivierung pur!;48,0;-0,75;-0,9924;0,5831999999999999;3,1993529411764703;Low Valence/High Arousal;-1,0;7,039240886542899;0;0,9871643030852635;False;False;False;3,3333333333333335;4,333333333333333;4,0;4,666666666666667;3,625;4,142857142857143;3,5555555555555554;2,0;3,685185185185185;0;-0,7402060615885863;-0,8;0,5
4874;7;5;2024-10-28 02:29:00;2024-10-28 02:37:24;8,4;1;Die Möglichkeiten zur Weiterbildung und persönlichen Entwicklung in unserem Unternehmen sind sehr gut. Es gibt viele verschiedene Kurse und Schulungen angeboten und die Mitarbeiter werden auch unterstützt, sich weiterzuentwickeln.;29,0;0,5;0,6192;-0,4536;2,6980833333333334;High Valence/Low Arousal;14,0;5,136905266351256;0;0,7645627864129767;False;False;False;2,6666666666666665;3,6666666666666665;2,5;2,5;3,0;3,857142857142857;2,888888888888889;2,2;2,9814814814814814;0;0,5042235547355745;0,5;-0,5
4875;12;8;2025-04-16 00:06:00;2025-04-16 00:19:54;13,9;0;;;;;;;;;;0;1,1396236827851463;False;False;False;4,666666666666667;3,8333333333333335;3,75;2,5;3,875;3,857142857142857;4,333333333333333;1,8;3,611111111111111;0;;;
4876;4;3;2024-09-09 00:24:00;2024-09-09 00:31:42;7,7;0;;;;;;;;;;21;0,5294365215047317;False;False;False;3,0;3,0;2,5;2,0;2,6;3,0;3,2;2,0;2,696969696969697;0;;;
4877;6;3;2024-09-04 11:53:00;2024-09-04 12:03:42;10,7;0;;;;;;;;;;0;0,8502476311297722;False;False;False;4,166666666666667;2,8333333333333335;3,75;4,5;3,25;3,0;4,222222222222222;3,6;3,6481481481481484;0;;;
4878;2;13;2026-03-10 01:35:00;2026-03-10 01:41:30;6,5;1;Ich erlebe oft, dass unsere Abläufe und Werkzeuge ineffizient sind. Es ist schwer, die benötigten Informationen zu finden und unser System zu nutzen. Wir sollten dringend an der Optimierung unserer Prozesse arbeiten und modernere Tools einführen, um Zeit und Mühe zu sparen.;42,0;-0,4;-0,55;0,11680000000000001;2,9470625;Low Valence/High Arousal;9,0;6,231069118302999;0;0,8687444855261388;False;False;False;4,666666666666667;4,0;4,0;3,0;3,875;4,428571428571429;3,888888888888889;4,6;4,0;0;-0,3909784469453772;-0,4;0,1
4879;9;14;2026-04-12 00:50:00;2026-04-12 01:00:24;10,4;0;;;;;;;;;;0;0,2925824198357195;False;True;False;5,0;4,833333333333333;4,75;5,0;5,0;4,857142857142857;5,0;5,0;4,907407407407407;0;;;
4880;6;8;2025-04-23 08:17:00;2025-04-23 09:04:18;47,3;1;Ich finde es schwierig, die strategischen Ziele unseres Unternehmens zu verstehen. Es wäre hilfreich, wenn diese klarer kommuniziert würden, damit wir Mitarbeiter besser wissen, worauf wir uns konzentrieren sollten.;29,0;-0,3;-0,21120000000000005;0,11359999999999992;2,9450000000000003;Low Valence/High Arousal;1,0;4,10337372149121;0;0,7337810716257066;False;False;False;2,0;3,1666666666666665;2,75;4,0;3,0;3,2857142857142856;3,3333333333333335;3,4;3,0925925925925926;0;-0,306826609013499;-0,4;0,1
4881;4;5;2024-10-16 10:35:00;2024-10-16 10:38:24;3,4;1;Ich finde es interessant, dass wir eine Umfrage zum Thema Informationsfluss im Unternehmen machen. Es scheint also doch noch Luft nach oben zu geben. Mir persönlich fällt es schwer, an die richtigen Informationen zu gelangen und auch meine Kollegen beklagen sich oft über mangelnde Transparenz. Eine Zentralisierung der Kommunikation könnte hier Abhilfe schaffen. Aber vielleicht ist das auch nur einfrommer Wunsch eines kleinen Rades im Getriebe.;66,0;-0,3;-0,21120000000000005;0,472;3,1256739130434785;Low Valence/High Arousal;0,0;5,5980844823890195;0;0,9400254245190065;False;False;False;1,6666666666666667;1,3333333333333333;1,0;1,1666666666666667;1,875;1,4285714285714286;1,1111111111111112;4,0;1,6111111111111112;0;-0,3175132895866615;-0,4;0,4
4882;4;10;2025-09-15 07:24:00;2025-09-15 07:27:48;3,8;0;;;;;;;;;;0;1,0713536960959087;False;False;False;3,0;2,6666666666666665;2,5;4,0;3,25;3,7142857142857144;2,0;3,6;3,0555555555555554;0;;;
4883;2;7;2025-04-03 05:41:00;2025-04-03 05:51:00;10,0;0;;;;;;;;;;27;0,775331929653101;False;False;False;3,6666666666666665;3,3333333333333335;3,0;4,5;4,25;4,0;3,4;3,0;3,7037037037037037;0;;;
4884;5;6;2025-03-18 06:46:00;2025-03-18 06:57:36;11,6;1;Der Informationsfluss in unserem Unternehmen ist recht gut organisiert. Es gibt zwar immer wieder Engpässe oder Missverständnisse, aber im Großen und Ganzen klappt die Kommunikation zwischen den Abteilungen ganz ordentlich. Ich persönlich finde es auch sehr hilfreich, dass wir regelmäßige Meetings abhalten, um alle auf dem neuesten Stand zu halten. Insgesamt funktioniert der Informationsaustausch bei uns recht reibungslos.;58,0;0,25;0,18199999999999994;-0,42400000000000004;2,7075588235294115;High Valence/Low Arousal;0,0;3,920013117817908;0;1,0400774039893896;False;False;False;4,666666666666667;3,5;3,75;2,5;4,25;4,285714285714286;3,888888888888889;3,4;3,7777777777777777;0;0,24201503218332643;0,2;-0,5
4885;5;12;2025-10-25 08:50:00;2025-10-25 08:55:00;5,0;1;Ich schätze die klaren Entscheidungswege und die klare Zuweisung von Verantwortlichkeiten in unserem Unternehmen sehr. Jeder weiß, wer wofür zuständig ist und kann sich darauf verlassen, dass Aufgaben zügig bearbeitet werden. Auch die Möglichkeit, schnell auf Veränderungen zu reagieren, indem man direkt mit Vorgesetzten sprechen kann, ist ein großer Vorteil für uns alle.;53,0;0,5;0,6192;-0,7;2,571833333333333;High Valence/Low Arousal;12,0;5,597474574237557;0;0,7023968150654698;False;False;False;5,0;3,8333333333333335;4,25;3,3333333333333335;4,375;4,571428571428571;3,6666666666666665;5,0;4,185185185185185;0;0,5179925028432767;0,5;-0,7
4886;6;5;2024-10-20 08:33:00;2024-10-20 08:40:48;7,8;0;;;;;;;;;;0;0,8679397197345804;False;False;False;4,5;3,5;3,75;3,8333333333333335;3,875;3,857142857142857;4,111111111111111;4,6;3,962962962962963;0;;;
4887;7;13;2026-03-13 05:31:00;2026-03-13 05:51:54;20,9;1;Der Informationsfluss in unserem Unternehmen ist durchschnittlich. Es gibt Verbesserungspotential.;10,0;-0,3;-0,21120000000000005;0,48560000000000003;3,133375;Low Valence/High Arousal;0,0;3,0726226758566373;0;1,265159646375749;False;False;False;2,8333333333333335;3,5;3,0;2,6666666666666665;2,125;3,142857142857143;2,2222222222222223;2,2;2,611111111111111;0;-0,31954728467587845;-0,4;0,4
4888;7;11;2025-09-27 07:32:00;2025-09-27 07:36:54;4,9;1;Ich schätze die Einführung des neuen Projektmanagement-Werkzeugs sehr. Es hat unsere Prozesse deutlich verbessert und uns allen Zeit gespart.;19,0;0,5;0,6192;-0,32720000000000005;2,748111111111111;High Valence/Low Arousal;11,0;5,996248874478752;0;0,7688920395955852;False;False;False;3,5;4,5;3,75;3,1666666666666665;5,0;4,0;3,111111111111111;3,2;3,7777777777777777;0;0,5097519193904959;0,5;-0,4
4889;8;10;2025-09-12 07:05:00;2025-09-12 07:18:12;13,2;1;Ich bin sehr unzufrieden mit der Ausstattung und Arbeitsumgebung in unserem Unternehmen. Während es stimmt, dass wir moderne Computer und Software haben, ist das Arbeitspensum sehr hoch und wird nicht angemessen honoriert. Die Arbeitsbedingungen sind oft stressig und fordernd, ohne ausreichende Rücksicht auf die Belastbarkeit der Mitarbeiter zu nehmen. Es gibt auch wenig Möglichkeiten zur beruflichen Weiterbildung oder persönlichen Entwicklung, was mich frustriert. Gleichzeitig ist das Betriebsklima jedoch freundlich und respektvoll, was ich sehr schätze und wünsche mir, dass dies erhalten bleibt.;82,0;-0,45;-0,656;0,49839999999999995;3,144620689655173;Low Valence/High Arousal;2,0;6,930688670888705;0;0,9597052890283343;False;False;False;2,5;3,0;3,25;3,5;3,25;3,5714285714285716;2,3333333333333335;2,0;2,8518518518518516;0;-0,4553082621907489;-0,5;0,4
4890;3;4;2024-10-03 00:40:00;2024-10-03 00:53:36;13,6;0;;;;;;;;;;0;0,9940423510431361;False;False;False;3,5;3,1666666666666665;3,75;2,8333333333333335;4,5;4,0;2,2222222222222223;2,6;3,259259259259259;0;;;
4891;8;5;2024-11-01 10:56:00;2024-11-01 11:01:42;5,7;1;Ich finde es schwer, meine Arbeit effektiv zu erledigen, da die Strategie des Unternehmens für mich unklar ist. Letzte Woche wurde mir von meinem Vorgesetzten gesagt, ich solle Projekt X vorantreiben. Dann jedoch erhielt ich von der Abteilung Y die Anweisung, Projekt Z zu bearbeiten. Ich weiß nicht, welche Projekte Priorität haben oder welchen Zweck sie verfolgen. Das führt zu Verwirrung und Ineffizienz in meiner Arbeit.;66,0;-0,4;-0,55;0,8848;3,52844;Low Valence/High Arousal;1,0;5,805026626995145;0;0,8982084816955346;False;False;False;4,5;4,5;4,0;2,8333333333333335;4,5;4,857142857142857;4,333333333333333;3,8;4,203703703703703;0;-0,4137488185157674;-0,5;0,8
4892;4;6;2025-03-21 09:32:00;2025-03-21 09:40:54;8,9;1;Die Möglichkeit zur Weiterbildung und persönlichen Entwicklung wird bei uns sehr großgeschrieben. Das finde ich fantastisch.;16,0;0,5;0,6192;0,7888;3,3638;High Valence/High Arousal;14,0;6,914241674997575;0;0,8687444855261388;False;False;False;3,0;2,6666666666666665;2,75;3,6666666666666665;3,5;3,4285714285714284;3,111111111111111;1,8;3,0;0;0,48902621027072446;0,4;0,7
4893;9;1;2024-03-14 11:33:00;2024-03-14 11:40:30;7,5;0;;;;;;;;;;0;1,1631423257199447;False;False;False;1,0;2,0;2,5;3,1666666666666665;1,625;2,7142857142857144;2,111111111111111;1,8;2,074074074074074;0;;;
4894;11;3;2024-09-17 11:03:00;2024-09-17 11:07:12;4,2;1;Die Atmosphäre im Team ist sehr gut. Kollegen helfen sich gegenseitig und das Arbeitsklima ist locker und freundlich. Die Kommunikation funktioniert reibungslos und jeder hat die Möglichkeit, seine Ideen einzubringen. Es gibt auch viele Möglichkeiten zur Weiterbildung und Karriereentwicklung, was ich sehr schätze.;43,0;0,75;0,9236;0,5968;3,2090555555555556;High Valence/High Arousal;-1,0;6,920982021286754;0;0,2643505285727147;False;True;False;5,0;4,666666666666667;5,0;5,0;5,0;5,0;4,888888888888889;5,0;4,925925925925926;0;0,7384357574340331;0,7;0,5
4895;12;6;2025-03-08 00:57:00;2025-03-08 01:03:48;6,8;0;;;;;;;;;;0;1,2160124314344878;False;False;False;3,5;1,8333333333333333;2,0;4,0;3,625;3,142857142857143;4,0;3,0;3,259259259259259;0;;;
4896;7;6;2025-03-15 09:51:00;2025-03-15 10:01:00;10,0;0;;;;;;;;;;0;0,7870812253801458;False;False;False;4,5;4,0;4,25;4,5;4,375;4,285714285714286;4,777777777777778;3,6;4,277777777777778;0;;;
4897;7;12;2025-11-02 06:23:00;2025-11-02 06:31:12;8,2;1;Ich bin sehr zufrieden mit der Arbeitsmenge und dem Termindruck in unserem Unternehmen. Es gibt immer genügend Zeit für gründliche Arbeit und die Einhaltung von Terminen ist kein Problem. Ich schätze diese Balance sehr.;34,0;0,5;0,6192;-0,5504;2,650461538461538;High Valence/Low Arousal;17,0;3,4031984069546684;0;0,5961089765719734;False;False;False;3,8333333333333335;3,6666666666666665;3,25;3,5;3,5;3,857142857142857;2,888888888888889;2,8;3,388888888888889;0;0,486043941742477;0,4;-0,6
4898;2;8;2025-04-29 10:01:00;2025-04-29 10:03:18;2,3;1;Ich schätze es sehr, dass uns die Möglichkeit gegeben wird, mobil zu arbeiten. Dies bietet mir Flexibilität und eine bessere Work-Life-Balance. Die Regelung zum mobilen Arbeiten ist gut strukturiert und klar kommuniziert worden, was das mobile Arbeiten für mich reibungslos und effizient gestaltet hat. Ich fühle mich Supported bei der Nutzung dieser Option und bin dankbar dafür.;57,0;0,75;0,9236;-0,3536;2,737421052631579;High Valence/Low Arousal;3,0;5,883809769721321;0;0,5697351868094063;True;False;False;4,666666666666667;4,5;4,5;4,166666666666667;4,25;4,857142857142857;4,777777777777778;5,0;4,574074074074074;0;0,7503187034743282;0,7;-0,4
4899;1;8;2025-05-03 06:09:00;2025-05-03 06:15:18;6,3;1;Der Informationsfluss in unserem Unternehmen ist gut strukturiert. Jeder weiß Bescheid und kann schnell reagieren, wenn es Neuigkeiten gibt. Das hilft uns, immer auf dem neuesten Stand zu sein und effektiv zusammenzuarbeiten.;32,0;0,5;0,6192;0,14959999999999996;2,96055;High Valence/High Arousal;0,0;4,482651767485125;0;0,6658800390574073;False;False;False;3,6666666666666665;4,166666666666667;3,5;3,5;3,0;3,5714285714285716;4,111111111111111;2,4;3,5;0;0,5194393883182519;0,5;0,1
4900;4;12;2025-10-28 07:11:00;2025-10-28 07:20:12;9,2;1;Ich sehe leider kaum Möglichkeiten zur Weiterbildung und persönlichen Entwicklung im Unternehmen. Es wird zwar viel darüber gesprochen, aber am Ende bleibt alles beim Alten. Ich habe das Gefühl, dass ich hier nicht weiterkomme und meine Karriere stagniert. Das ist sehr frustrierend für mich als motivierten Mitarbeiter.;47,0;-0,6;-0,8952;0,6688000000000001;3,255285714285715;Low Valence/High Arousal;13,0;6,680800828315463;0;1,3669759838129758;False;False;False;3,8333333333333335;2,6666666666666665;3,75;3,8333333333333335;3,875;4,0;3,7777777777777777;2,6;3,5925925925925926;0;-0,5853802176574974;-0,6;0,6
4901;5;3;2024-09-13 03:31:00;2024-09-13 03:40:06;9,1;0;;;;;;;;;;0;0,8046423653577914;False;False;False;4,333333333333333;3,5;3,25;3,3333333333333335;3,125;3,5714285714285716;2,7777777777777777;3,8;3,3518518518518516;0;;;
4902;5;4;2024-09-23 06:32:00;2024-09-23 06:59:00;27,0;1;Mobile Arbeit ermöglicht mehr Flexibilität, aber ich vermisse eine klarere Regelung zur Arbeitszeiterfassung.;13,0;0,25;0,18199999999999994;-0,94;2,303625;High Valence/Low Arousal;3,0;4,804587295625718;0;0,6811836617185656;False;False;False;3,1666666666666665;3,5;3,25;3,8333333333333335;3,75;3,7142857142857144;4,333333333333333;3,2;3,6296296296296298;0;0,2394246301570974;0,2;-1,0
4903;5;11;2025-10-07 06:48:00;2025-10-07 06:50:48;2,8;0;;;;;;;;;;0;0,623329353455383;True;False;False;4,0;4,0;3,0;3,1666666666666665;3,625;2,5714285714285716;2,888888888888889;4,0;3,3703703703703702;0;;;
4904;3;5;2024-10-16 08:19:00;2024-10-16 08:25:00;6,0;1;Ich finde es etwas beengt hier, immerhin arbeiten wir auf engstem Raum. Und die Ausstattung ist auch nicht gerade state of the art.;23,0;-0,35;-0,4404;-0,9216;2,3550625;Low Valence/Low Arousal;2,0;3,479558789208395;0;0,9598873099477574;False;False;False;2,1666666666666665;3,8333333333333335;2,25;2,8333333333333335;3,25;2,2857142857142856;4,0;3,0;3,0555555555555554;0;-0,3310808561406552;-0,4;-1,0
4905;9;7;2025-04-11 09:31:00;2025-04-11 09:37:18;6,3;1;Ich finde es toll, dass wir hier über eine erstklassige Ausstattung verfügen. Der Arbeitsplatz ist modern und ergonomisch eingerichtet, was meiner Gesundheit und Produktivität zugutekommt. Auch die Möglichkeit, flexibel zu arbeiten, ob im Homeoffice oder in verschiedenen Büros innerhalb des Unternehmens, schätze ich sehr. Die Infrastruktur ist hervorragend und ermöglicht eine reibungslose Zusammenarbeit und Kommunikation.;55,0;0,75;0,9236;-0,7103999999999999;2,5657391304347823;High Valence/Low Arousal;2,0;6,88756126385024;0;1,0580627842174168;False;False;False;2,6666666666666665;2,1666666666666665;1,75;4,666666666666667;3,25;2,2857142857142856;3,3333333333333335;1,8;2,7777777777777777;0;0,7605083470249349;0,7;-0,8
4906;9;8;2025-04-20 07:51:00;2025-04-20 08:17:06;26,1;0;;;;;;;;;;37;0,8993461677306268;False;False;False;4,333333333333333;3,0;2,0;4,0;4,0;3,6666666666666665;4,333333333333333;4,5;3,9411764705882355;0;;;
4907;12;3;2024-09-21 11:45:00;2024-09-21 11:52:24;7,4;0;;;;;;;;;;0;0,0;False;True;False;5,0;5,0;5,0;5,0;5,0;5,0;5,0;5,0;5,0;0;;;
4908;11;6;2025-03-06 11:00:00;2025-03-06 11:14:30;14,5;0;;;;;;;;;;0;1,0828695991821842;False;False;False;3,0;3,5;2,5;3,1666666666666665;2,25;2,2857142857142856;3,0;3,2;2,814814814814815;0;;;
4909;12;3;2024-09-21 06:15:00;2024-09-21 06:37:42;22,7;0;;;;;;;;;;0;0,6563669781935203;False;False;False;4,666666666666667;3,6666666666666665;4,0;3,3333333333333335;3,75;3,5714285714285716;3,6666666666666665;3,8;3,7222222222222223;0;;;
4910;4;7;2025-04-12 01:21:00;2025-04-12 01:25:42;4,7;1;Ich habe in letzter Zeit immer wieder beobachtet, dass Fehler hier im Unternehmen schnell und hart bestraft werden. Beispielsweise wurde letzte Woche ein Kollege für einen kleinen Fehler bei einem Projekt öffentlich gerügt. Diese Art von Umgang mit Fehlern demotiviert uns Mitarbeitenden jedoch nur und führt dazu, dass wir aus Angst davor, etwas falsch zu machen, lieber gar nichts mehr riskieren. Stattdessen sollten wir als Team gemeinsam an unseren Herausforderungen arbeiten und unsere Fehler als Lernchance nutzen, um uns gegenseitig zu unterstützen und zu verbessern.;85,0;-0,4;-0,55;0,8680000000000001;3,5007333333333346;Low Valence/High Arousal;5,0;6,916931606787745;0;0,7808415249408664;False;False;False;2,8333333333333335;3,0;3,5;3,6666666666666665;4,0;3,5714285714285716;3,3333333333333335;2,6;3,3518518518518516;0;-0,41416438437933845;-0,5;0,8
4911;8;7;2025-04-08 07:24:00;2025-04-08 07:35:06;11,1;1;Ich schätze die klaren Entscheidungswege und das hohe Verantwortungsbewusstsein meiner Kollegen.;11,0;0,5;0,6192;0,7776000000000001;3,3568;High Valence/High Arousal;12,0;3,560961508116374;0;0,2925824198357195;False;True;False;5,0;4,833333333333333;5,0;4,833333333333333;5,0;5,0;4,777777777777778;5,0;4,907407407407407;0;0,48102887205079936;0,4;0,7
4912;3;9;2025-05-18 04:43:00;2025-05-18 04:50:48;7,8;1;Ich finde es schade, dass ich mich nicht frei fühle, meine Vorschläge und Ideen im Rahmen meiner Arbeit zu äußern, ohne Angst haben zu müssen, dass sie abgelehnt werden oder dass ich damit negative Aufmerksamkeit auf mich ziehe. Es gibt keine Möglichkeit für uns Mitarbeiterinnen und Mitarbeiter, Entscheidungen mitzutragen oder gar zu beeinflussen, obwohl wir diejenigen sind, die den größten Teil unserer Arbeitskraft ins Unternehmen investieren.;66,0;-0,5;-0,7524;0,6496;3,240880952380952;Low Valence/High Arousal;30,0;6,511723339073494;0;0,6804138174397716;False;False;False;2,0;1,6666666666666667;2,0;1,0;2,0;2,0;2,111111111111111;2,6;1,9074074074074074;0;-0,5017195744996533;-0,6;0,6
